# FEAT_ID     Score                   Feature Expression
1682          137.083184797761476     (((chi_BX_ratio * chi_AX_ratio) - (log_rA_rB_ratio - rB_rX_ratio)) - ((chi_BX_ratio * rB_rX_ratio) / (log_rA_rB_ratio * nB)))
1683          137.085091178184712     (((chi_AX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) * ((log_rA_rB_ratio / nB) / (chi_AX_ratio - nB)))
1684          137.085091178184712     (((chi_AX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) / ((chi_AX_ratio - nB) * (nB / log_rA_rB_ratio)))
1685          137.087776381617687     (((chi_BX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) * ((chi_BX_ratio / nB) / (chi_BX_ratio - nB)))
1686          137.089113622838596     (((chi_AX_ratio / nB) / (rB_rX_ratio - nB)) - ((log_rA_rB_ratio / chi_AX_ratio) / (chi_AX_ratio + rB_rX_ratio)))
1687          137.089537101112739     (((chi_AX_ratio - log_rA_rB_ratio) + (chi_AX_ratio + rB_rX_ratio)) - ((chi_AX_ratio * rB_rX_ratio) / (log_rA_rB_ratio * nB)))
1688          137.089596001678672     (((log_rA_rB_ratio^2) / (chi_BX_ratio * chi_AX_ratio)) + ((rB_rX_ratio / log_rA_rB_ratio) - (rB_rX_ratio * nB)))
1689          137.091559349568513     (((chi_BX_ratio * log_rA_rB_ratio) - (1.0 / nB)) * ((chi_BX_ratio - log_rA_rB_ratio) + (chi_BX_ratio - rB_rX_ratio)))
1690          137.091670237026733     (((chi_BX_ratio / rB_rX_ratio) - (1.0 / rB_rX_ratio)) * ((log_rA_rB_ratio^2) / (chi_BX_ratio - nB)))
1691          137.098581426733915     (((chi_BX_ratio * chi_AX_ratio) - (log_rA_rB_ratio - rB_rX_ratio)) - ((chi_AX_ratio * rB_rX_ratio) / (log_rA_rB_ratio * nB)))
1692          137.100761386424807     (((chi_BX_ratio - nB) * (rB_rX_ratio / log_rA_rB_ratio)) + ((chi_AX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio - nB)))
1693          137.102524675184952     (((chi_BX_ratio * log_rA_rB_ratio) - (1.0 / nB)) * ((chi_BX_ratio - log_rA_rB_ratio) + (chi_AX_ratio * rB_rX_ratio)))
1694          137.102831078550707     (((chi_AX_ratio * nB) - (rB_rX_ratio / log_rA_rB_ratio)) * ((log_rA_rB_ratio / chi_AX_ratio) - (log_rA_rB_ratio + rB_rX_ratio)))
1695          137.104188434415789     (((chi_BX_ratio - nB) / (log_rA_rB_ratio * nB)) - ((chi_AX_ratio * log_rA_rB_ratio) + (rB_rX_ratio / log_rA_rB_ratio)))
1696          137.105012709939047     (((chi_BX_ratio + chi_AX_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) * ((log_rA_rB_ratio * nB) - (rB_rX_ratio / chi_AX_ratio)))
1697          137.105699428811505     (((chi_AX_ratio * log_rA_rB_ratio) - log_rA_rB_ratio) * ((chi_AX_ratio^2) / (chi_AX_ratio - nB)))
1698          137.105699428811505     (((chi_AX_ratio * log_rA_rB_ratio) / (chi_AX_ratio - nB)) * ((chi_AX_ratio^2) - chi_AX_ratio))
1699          137.106982219649325     (((log_rA_rB_ratio + rB_rX_ratio) - (rB_rX_ratio / log_rA_rB_ratio)) / ((chi_BX_ratio * chi_AX_ratio) * (rB_rX_ratio - nB)))
1700          137.108470589113949     (((chi_AX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio - rB_rX_ratio)) * ((chi_AX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio * nB)))
1701          137.10879617366777      (((chi_BX_ratio * log_rA_rB_ratio) / (chi_BX_ratio - nB)) * ((chi_BX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_BX_ratio)))
1702          137.111577114942406     (((chi_BX_ratio + log_rA_rB_ratio) / (chi_AX_ratio * rB_rX_ratio)) - ((chi_BX_ratio * nB) - (chi_AX_ratio / log_rA_rB_ratio)))
1703          137.114244985083474     (((chi_BX_ratio - nB) / (log_rA_rB_ratio * nB)) - ((chi_AX_ratio + log_rA_rB_ratio) + (rB_rX_ratio / log_rA_rB_ratio)))
1704          137.119305196530718     (((chi_AX_ratio - rB_rX_ratio) * (log_rA_rB_ratio * nB)) / ((chi_BX_ratio - nB) + (1.0 / nB)))
1705          137.121826898979236     (((chi_BX_ratio - rB_rX_ratio) / (chi_AX_ratio - nB)) * ((log_rA_rB_ratio / chi_AX_ratio) - log_rA_rB_ratio))
1706          137.123147098780009     (((chi_BX_ratio * rB_rX_ratio) + (chi_AX_ratio - log_rA_rB_ratio)) * ((log_rA_rB_ratio / chi_BX_ratio) * (rB_rX_ratio - nB)))
1707          137.124028825946652     (((chi_AX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio - rB_rX_ratio)) * ((nB^2) * log_rA_rB_ratio))
1708          137.124117596399827     (((chi_AX_ratio * nB) - (log_rA_rB_ratio + rB_rX_ratio)) - ((rB_rX_ratio / log_rA_rB_ratio) + (1.0 / rB_rX_ratio)))
1709          137.125927590292918     (((chi_BX_ratio + chi_AX_ratio) * (chi_AX_ratio * nB)) - ((chi_BX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio / rB_rX_ratio)))
1710          137.126828690822464     (((log_rA_rB_ratio - rB_rX_ratio) * (rB_rX_ratio / log_rA_rB_ratio)) - ((1.0 / rB_rX_ratio) + (rB_rX_ratio / nB)))
1711          137.127544801301781     (((chi_BX_ratio * log_rA_rB_ratio) - (1.0 / nB)) * ((chi_BX_ratio - log_rA_rB_ratio) + (log_rA_rB_ratio * rB_rX_ratio)))
1712          137.12873125924861      (((chi_BX_ratio * chi_AX_ratio) * (log_rA_rB_ratio - rB_rX_ratio)) - ((log_rA_rB_ratio / nB) - (rB_rX_ratio / log_rA_rB_ratio)))
1713          137.129989161097711     (((chi_BX_ratio + chi_AX_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) * ((log_rA_rB_ratio / nB) - log_rA_rB_ratio))
1714          137.130423177607383     (((chi_BX_ratio^2) / (chi_BX_ratio - nB)) * ((chi_AX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_BX_ratio)))
1715          137.130583143872428     (((chi_AX_ratio - log_rA_rB_ratio) * (rB_rX_ratio / chi_BX_ratio)) * ((1.0 / nB) - log_rA_rB_ratio))
1716          137.131636200835032     (((chi_BX_ratio / chi_AX_ratio) * (chi_BX_ratio + log_rA_rB_ratio)) - ((chi_BX_ratio^2) * (log_rA_rB_ratio * nB)))
1717          137.131867444664977     (((chi_BX_ratio * chi_AX_ratio) + (chi_AX_ratio - log_rA_rB_ratio)) * ((log_rA_rB_ratio / chi_BX_ratio) * nB))
1718          137.132248539709622     (((chi_AX_ratio * nB) - (rB_rX_ratio / log_rA_rB_ratio)) - ((log_rA_rB_ratio / rB_rX_ratio) / (log_rA_rB_ratio + rB_rX_ratio)))
1719          137.133790993803956     (((chi_AX_ratio - nB) * chi_AX_ratio) / ((rB_rX_ratio / log_rA_rB_ratio) + (nB / rB_rX_ratio)))
1720          137.13397446638254      (((chi_BX_ratio * chi_AX_ratio) / (chi_AX_ratio + nB)) - ((chi_BX_ratio * log_rA_rB_ratio) * (chi_AX_ratio * rB_rX_ratio)))
1721          137.134989943794039     (((chi_BX_ratio * chi_AX_ratio) - (1.0 / chi_AX_ratio)) * ((chi_BX_ratio * log_rA_rB_ratio) / (chi_BX_ratio - nB)))
1722          137.135279873802631     (((chi_BX_ratio * log_rA_rB_ratio) / (chi_BX_ratio - nB)) * ((chi_AX_ratio^2) - (log_rA_rB_ratio / chi_AX_ratio)))
1723          137.135491927764861     (((chi_AX_ratio - log_rA_rB_ratio) + (1.0 / nB)) * ((log_rA_rB_ratio * nB) * (rB_rX_ratio + nB)))
1724          137.13697913570013      (((chi_BX_ratio / nB) / nB) - ((chi_AX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)))
1725          137.137361475453758     (((chi_BX_ratio * rB_rX_ratio) / (log_rA_rB_ratio * nB)) - ((chi_AX_ratio * nB) - (1.0 / rB_rX_ratio)))
1726          137.139024233670341     (((chi_BX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) * (log_rA_rB_ratio / (chi_AX_ratio - nB)))
1727          137.14502828441266      (((chi_AX_ratio + rB_rX_ratio) - (log_rA_rB_ratio - rB_rX_ratio)) * ((chi_AX_ratio - nB) * (log_rA_rB_ratio / nB)))
1728          137.145208341469697     (((chi_AX_ratio * rB_rX_ratio) / (log_rA_rB_ratio * nB)) - ((chi_AX_ratio * nB) - (1.0 / rB_rX_ratio)))
1729          137.147701946032726     (((chi_AX_ratio - log_rA_rB_ratio) + (log_rA_rB_ratio * rB_rX_ratio)) * ((log_rA_rB_ratio * nB) / (chi_AX_ratio + log_rA_rB_ratio)))
1730          137.14845217275564      (((chi_BX_ratio / chi_AX_ratio) - (chi_BX_ratio^2)) * (log_rA_rB_ratio / (chi_BX_ratio - nB)))
1731          137.151448094249133     (((chi_AX_ratio * log_rA_rB_ratio) - (1.0 / nB)) - ((log_rA_rB_ratio^2) / chi_AX_ratio))
1732          137.156205091041613     (((chi_BX_ratio + log_rA_rB_ratio) / (chi_AX_ratio - nB)) * ((log_rA_rB_ratio / chi_AX_ratio) - log_rA_rB_ratio))
1733          137.159691878623335     (((chi_BX_ratio + rB_rX_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) * ((chi_AX_ratio * log_rA_rB_ratio) - (1.0 / nB)))
1734          137.159777220399718     (((log_rA_rB_ratio - rB_rX_ratio) / (chi_BX_ratio * log_rA_rB_ratio)) + ((rB_rX_ratio^2) + (1.0 / nB)))
1735          137.16193443192094      (((chi_BX_ratio / nB) - (chi_AX_ratio + log_rA_rB_ratio)) + ((log_rA_rB_ratio / chi_AX_ratio) * (log_rA_rB_ratio - rB_rX_ratio)))
1736          137.162957681007697     (((chi_BX_ratio * rB_rX_ratio) + (chi_AX_ratio - log_rA_rB_ratio)) * ((log_rA_rB_ratio / rB_rX_ratio) * (log_rA_rB_ratio - nB)))
1737          137.163611073978871     (((chi_AX_ratio + rB_rX_ratio) * (log_rA_rB_ratio + nB)) - ((log_rA_rB_ratio / rB_rX_ratio) + (rB_rX_ratio / log_rA_rB_ratio)))
1738          137.167042952590265     (((chi_BX_ratio^2) - (log_rA_rB_ratio - rB_rX_ratio)) * ((chi_BX_ratio / nB) - (log_rA_rB_ratio * nB)))
1739          137.171882955725209     (((chi_BX_ratio / chi_AX_ratio) + (chi_AX_ratio / nB)) - ((chi_BX_ratio * log_rA_rB_ratio) * (chi_AX_ratio^2)))
1740          137.172496382751774     (((chi_BX_ratio * chi_AX_ratio) + (rB_rX_ratio / log_rA_rB_ratio)) * ((rB_rX_ratio - nB) / (chi_AX_ratio * nB)))
1741          137.173787183709294     (((chi_BX_ratio * chi_AX_ratio) / (chi_AX_ratio - nB)) * ((log_rA_rB_ratio / chi_AX_ratio) - log_rA_rB_ratio))
1742          137.175517625443348     (((chi_BX_ratio / nB) + (log_rA_rB_ratio * nB)) - ((chi_AX_ratio + rB_rX_ratio) * (log_rA_rB_ratio * nB)))
1743          137.179094623132642     (((chi_BX_ratio * log_rA_rB_ratio) * (chi_AX_ratio^2)) + ((chi_BX_ratio - rB_rX_ratio) / (log_rA_rB_ratio - nB)))
1744          137.188612849134984     (((chi_BX_ratio * log_rA_rB_ratio) - (1.0 / nB)) - ((log_rA_rB_ratio^2) / chi_AX_ratio))
1745          137.192032394116495     (((chi_AX_ratio * log_rA_rB_ratio) - log_rA_rB_ratio) / ((chi_AX_ratio / nB) - (nB / chi_BX_ratio)))
1746          137.193035184207531     (((chi_BX_ratio - log_rA_rB_ratio) + (log_rA_rB_ratio / rB_rX_ratio)) - ((chi_AX_ratio^2) * (log_rA_rB_ratio * nB)))
1747          137.194133189735027     (((chi_BX_ratio^2) / (chi_AX_ratio - nB)) * ((chi_AX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_BX_ratio)))
1748          137.195697945938605     (((chi_BX_ratio / chi_AX_ratio) - (chi_BX_ratio * chi_AX_ratio)) * (log_rA_rB_ratio / (chi_AX_ratio - nB)))
1749          137.197933875560125     (((chi_BX_ratio - nB) / (log_rA_rB_ratio * nB)) - ((chi_AX_ratio + rB_rX_ratio) + (log_rA_rB_ratio + rB_rX_ratio)))
1750          137.198409859536923     (((rB_rX_ratio * nB) + (nB / rB_rX_ratio)) / ((log_rA_rB_ratio * rB_rX_ratio) - (rB_rX_ratio - nB)))
1751          137.199149216569367     (((chi_BX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) * ((log_rA_rB_ratio + nB) / (chi_BX_ratio - nB)))
1752          137.200282659557161     (((chi_AX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) * ((rB_rX_ratio + nB) / (chi_BX_ratio - nB)))
1753          137.207917309846209     (((chi_BX_ratio - log_rA_rB_ratio) + (chi_AX_ratio^2)) * ((log_rA_rB_ratio / chi_BX_ratio) * (log_rA_rB_ratio - nB)))
1754          137.215081876485783     (((rB_rX_ratio^2) - (rB_rX_ratio + nB)) / ((1.0 / log_rA_rB_ratio) + (nB / rB_rX_ratio)))
1755          137.220150895180382     (((chi_BX_ratio * log_rA_rB_ratio) - (1.0 / rB_rX_ratio)) * ((chi_BX_ratio / nB) + rB_rX_ratio))
1756          137.222621982881947     (((log_rA_rB_ratio / nB) - chi_AX_ratio) / ((chi_BX_ratio - log_rA_rB_ratio) - (chi_AX_ratio / log_rA_rB_ratio)))
1757          137.224874608691493     (((chi_BX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) / ((chi_AX_ratio / nB) - (nB / chi_BX_ratio)))
1758          137.226727380241897     (((chi_AX_ratio * log_rA_rB_ratio) * (chi_AX_ratio - nB)) * ((chi_AX_ratio - log_rA_rB_ratio) + (log_rA_rB_ratio * rB_rX_ratio)))
1759          137.22721655843327      (((rB_rX_ratio + nB) * chi_AX_ratio) / ((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio * nB)))
1760          137.231519913985551     (((chi_BX_ratio^2) * (chi_AX_ratio * log_rA_rB_ratio)) - ((chi_AX_ratio / rB_rX_ratio) / nB))
1761          137.234554038889968     (((chi_BX_ratio * log_rA_rB_ratio) - (chi_AX_ratio - log_rA_rB_ratio)) / ((chi_AX_ratio^2) * (log_rA_rB_ratio * nB)))
1762          137.234690290247613     (((chi_AX_ratio^2) - (1.0 / chi_AX_ratio)) * ((log_rA_rB_ratio * nB) / (chi_BX_ratio - nB)))
1763          137.240110076985104     (((chi_BX_ratio / nB) + (log_rA_rB_ratio^2)) - ((chi_BX_ratio * nB) * (chi_AX_ratio * log_rA_rB_ratio)))
1764          137.242952356261242     (((chi_AX_ratio * log_rA_rB_ratio) / (chi_BX_ratio - nB)) * ((nB / chi_AX_ratio) - nB))
1765          137.242952356261242     (((chi_AX_ratio * nB) / (chi_BX_ratio - nB)) * ((log_rA_rB_ratio / chi_AX_ratio) - log_rA_rB_ratio))
1766          137.242952356261242     (((chi_AX_ratio * nB) - nB) * (log_rA_rB_ratio / (chi_BX_ratio - nB)))
1767          137.245081495701754     (((chi_AX_ratio - rB_rX_ratio) * (log_rA_rB_ratio * nB)) / ((chi_AX_ratio - nB) + (rB_rX_ratio / chi_AX_ratio)))
1768          137.245793987335105     (((chi_BX_ratio * nB) * (chi_AX_ratio * log_rA_rB_ratio)) - ((chi_AX_ratio + rB_rX_ratio) + (log_rA_rB_ratio / rB_rX_ratio)))
1769          137.246095487087985     (((chi_BX_ratio * rB_rX_ratio) - (1.0 / nB)) * ((chi_BX_ratio / nB) + (log_rA_rB_ratio - rB_rX_ratio)))
1770          137.252710112009424     (((chi_BX_ratio + nB) * (log_rA_rB_ratio * nB)) * ((log_rA_rB_ratio - rB_rX_ratio) - chi_AX_ratio))
1771          137.259812583745543     (((log_rA_rB_ratio - rB_rX_ratio) - chi_BX_ratio) * ((log_rA_rB_ratio * nB) - (rB_rX_ratio / nB)))
1772          137.260269396011836     (((chi_BX_ratio^2) * (log_rA_rB_ratio * nB)) + ((log_rA_rB_ratio / chi_BX_ratio) - (log_rA_rB_ratio / rB_rX_ratio)))
1773          137.262614884036367     (((chi_AX_ratio + nB) * (log_rA_rB_ratio * nB)) * ((log_rA_rB_ratio - rB_rX_ratio) - chi_AX_ratio))
1774          137.269687637053806     (((chi_BX_ratio / rB_rX_ratio) + (log_rA_rB_ratio * rB_rX_ratio)) - ((chi_BX_ratio * nB) * (chi_AX_ratio * log_rA_rB_ratio)))
1775          137.275240510002192     (((chi_AX_ratio - log_rA_rB_ratio) + (chi_AX_ratio * nB)) / ((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio * nB)))
1776          137.279508378851006     (((chi_AX_ratio + rB_rX_ratio) - (chi_AX_ratio / nB)) / ((rB_rX_ratio / log_rA_rB_ratio) + log_rA_rB_ratio))
1777          137.279665181756343     (((chi_BX_ratio + log_rA_rB_ratio) / (rB_rX_ratio * nB)) - ((chi_BX_ratio^2) * (log_rA_rB_ratio * nB)))
1778          137.28408551796494      (((chi_AX_ratio - log_rA_rB_ratio) * (log_rA_rB_ratio / chi_BX_ratio)) + ((log_rA_rB_ratio * rB_rX_ratio) - (1.0 / nB)))
1779          137.284858516290058     (((rB_rX_ratio * nB) / (chi_AX_ratio + nB)) / ((log_rA_rB_ratio / chi_AX_ratio) + (rB_rX_ratio / log_rA_rB_ratio)))
1780          137.284858516290058     (((chi_AX_ratio * nB) / (chi_AX_ratio + nB)) / ((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio / rB_rX_ratio)))
1781          137.288751912876364     (((chi_BX_ratio * log_rA_rB_ratio) + (log_rA_rB_ratio^2)) - ((chi_AX_ratio^2) * (log_rA_rB_ratio * nB)))
1782          137.292015887636921     (((log_rA_rB_ratio * rB_rX_ratio) - (rB_rX_ratio - nB)) / ((rB_rX_ratio * nB) + (nB / rB_rX_ratio)))
1783          137.297695250360448     (((chi_AX_ratio + rB_rX_ratio) - (log_rA_rB_ratio - rB_rX_ratio)) * ((log_rA_rB_ratio / nB) * (rB_rX_ratio - nB)))
1784          137.301238312463283     (((chi_BX_ratio * log_rA_rB_ratio) - log_rA_rB_ratio) * ((chi_BX_ratio + nB) / (chi_BX_ratio - nB)))
1785          137.30558030094906      (((chi_BX_ratio * log_rA_rB_ratio) * (chi_AX_ratio - nB)) * ((chi_BX_ratio * rB_rX_ratio) + (chi_AX_ratio - log_rA_rB_ratio)))
1786          137.307362175320407     (((chi_BX_ratio * log_rA_rB_ratio) * (chi_AX_ratio^2)) + ((log_rA_rB_ratio / rB_rX_ratio) / (rB_rX_ratio - nB)))
1787          137.308101504660272     (((rB_rX_ratio / nB) - rB_rX_ratio) / ((chi_AX_ratio - nB) - (rB_rX_ratio / log_rA_rB_ratio)))
1788          137.309542452830271     (((chi_BX_ratio - log_rA_rB_ratio) * (log_rA_rB_ratio - rB_rX_ratio)) + ((chi_AX_ratio * rB_rX_ratio) - (rB_rX_ratio / nB)))
1789          137.310455127528485     (((chi_BX_ratio * log_rA_rB_ratio) * chi_BX_ratio) - ((chi_BX_ratio / nB) + log_rA_rB_ratio))
1790          137.310859984971103     (((chi_BX_ratio * log_rA_rB_ratio) * (chi_BX_ratio^2)) - ((chi_AX_ratio / nB) + log_rA_rB_ratio))
1791          137.313220645462422     (((chi_AX_ratio + rB_rX_ratio) - (rB_rX_ratio / nB)) / ((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio / rB_rX_ratio)))
1792          137.327742553223857     (((chi_BX_ratio / rB_rX_ratio) + (log_rA_rB_ratio^2)) - ((chi_BX_ratio^2) * (log_rA_rB_ratio * nB)))
1793          137.3277455185588       (((log_rA_rB_ratio - rB_rX_ratio) - chi_BX_ratio) * ((log_rA_rB_ratio / nB) - (log_rA_rB_ratio * nB)))
1794          137.32799628642033      (((chi_BX_ratio + log_rA_rB_ratio) * (log_rA_rB_ratio / nB)) - ((chi_AX_ratio * log_rA_rB_ratio) * chi_BX_ratio))
1795          137.329773307824695     (((chi_BX_ratio - nB) * (log_rA_rB_ratio / nB)) * ((log_rA_rB_ratio - rB_rX_ratio) - chi_BX_ratio))
1796          137.339606561476614     (((chi_AX_ratio * log_rA_rB_ratio) - (1.0 / nB)) - ((log_rA_rB_ratio^2) / (chi_BX_ratio + rB_rX_ratio)))
1797          137.341771542424965     (((chi_BX_ratio * nB) * (chi_AX_ratio * log_rA_rB_ratio)) + ((chi_AX_ratio / chi_BX_ratio) - (log_rA_rB_ratio / rB_rX_ratio)))
1798          137.343105636681003     (((chi_AX_ratio * log_rA_rB_ratio) * (chi_AX_ratio - nB)) * ((log_rA_rB_ratio - rB_rX_ratio) - chi_BX_ratio))
1799          137.349530412341835     (((chi_BX_ratio - rB_rX_ratio) * (chi_BX_ratio * nB)) - ((chi_BX_ratio - rB_rX_ratio) / (chi_AX_ratio * rB_rX_ratio)))
1800          137.354426094661619     (((chi_BX_ratio * nB) * (chi_AX_ratio * log_rA_rB_ratio)) - ((chi_AX_ratio + log_rA_rB_ratio) + (log_rA_rB_ratio^2)))
1801          137.357525352506173     (((chi_BX_ratio - nB) * (chi_AX_ratio * log_rA_rB_ratio)) * ((log_rA_rB_ratio - rB_rX_ratio) - chi_BX_ratio))
1802          137.357629661629232     (((chi_BX_ratio * chi_AX_ratio) - (chi_BX_ratio / nB)) + ((chi_BX_ratio * log_rA_rB_ratio) - (chi_BX_ratio + log_rA_rB_ratio)))
1803          137.368283726284915     (((chi_AX_ratio * nB) + (log_rA_rB_ratio * rB_rX_ratio)) / ((log_rA_rB_ratio / rB_rX_ratio) + (rB_rX_ratio / log_rA_rB_ratio)))
1804          137.370701525031564     (((chi_BX_ratio * log_rA_rB_ratio) - log_rA_rB_ratio) - ((chi_BX_ratio / nB) / (chi_BX_ratio + nB)))
1805          137.380351278420676     (((1.0 / chi_BX_ratio) - (log_rA_rB_ratio / rB_rX_ratio)) + ((chi_AX_ratio + log_rA_rB_ratio) * (chi_AX_ratio * nB)))
1806          137.409069374025961     (((chi_BX_ratio * nB) * (chi_AX_ratio * log_rA_rB_ratio)) - ((log_rA_rB_ratio^2) - (rB_rX_ratio / chi_BX_ratio)))
1807          137.437856165084639     (((chi_BX_ratio - log_rA_rB_ratio) * log_rA_rB_ratio) - ((chi_BX_ratio / nB) - chi_AX_ratio))
1808          137.445678360705926     (((chi_BX_ratio - rB_rX_ratio) / (log_rA_rB_ratio * nB)) / ((chi_BX_ratio^2) + (chi_AX_ratio - log_rA_rB_ratio)))
1809          137.465304699213164     (((chi_BX_ratio - log_rA_rB_ratio) * (log_rA_rB_ratio * nB)) - ((chi_AX_ratio^2) * (chi_AX_ratio - nB)))
1810          137.823823261986831     (((chi_BX_ratio * chi_AX_ratio) - (rB_rX_ratio / log_rA_rB_ratio)) + ((rB_rX_ratio * nB) * (nB / chi_AX_ratio)))
1811          137.898449632067809     (((log_rA_rB_ratio - rB_rX_ratio) / (chi_AX_ratio * nB)) / ((chi_BX_ratio * chi_AX_ratio) - (chi_BX_ratio - rB_rX_ratio)))
1812          138.000389330238022     (((chi_BX_ratio * chi_AX_ratio) / (log_rA_rB_ratio^2)) * ((chi_AX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
1813          138.000499914272211     (((chi_BX_ratio + chi_AX_ratio) / (log_rA_rB_ratio^2)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
1814          138.00055578476443      (((chi_BX_ratio * rB_rX_ratio) / (log_rA_rB_ratio^2)) * ((chi_AX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
1815          138.000998271582404     (((chi_BX_ratio / log_rA_rB_ratio) / (rB_rX_ratio - nB)) * ((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
1816          138.001206212300019     (((chi_BX_ratio / log_rA_rB_ratio) * (chi_AX_ratio - log_rA_rB_ratio)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
1817          138.002176405900059     (((chi_BX_ratio - log_rA_rB_ratio) * (rB_rX_ratio / log_rA_rB_ratio)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
1818          138.00247849943645      (((chi_AX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio * nB)) - ((chi_AX_ratio - log_rA_rB_ratio) * (chi_AX_ratio + nB)))
1819          138.002489786769843     (((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)) * ((chi_AX_ratio - log_rA_rB_ratio) * (rB_rX_ratio / log_rA_rB_ratio)))
1820          138.002503144229365     (((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)) * ((chi_AX_ratio^2) / (log_rA_rB_ratio * nB)))
1821          138.002670620847994     (((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)) * ((chi_AX_ratio - log_rA_rB_ratio) * (nB / log_rA_rB_ratio)))
1822          138.003155955707768     (((chi_BX_ratio / log_rA_rB_ratio) - log_rA_rB_ratio) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
1823          138.003267286576715     (((chi_BX_ratio^2) * (rB_rX_ratio / log_rA_rB_ratio)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
1824          138.003273106664096     (((chi_BX_ratio^2) / log_rA_rB_ratio) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
1825          138.003393825328146     (((chi_BX_ratio + chi_AX_ratio) * (chi_BX_ratio / log_rA_rB_ratio)) * ((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
1826          138.003511719460562     (((chi_BX_ratio + chi_AX_ratio) * (chi_BX_ratio / log_rA_rB_ratio)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
1827          138.003615070671628     (((chi_BX_ratio / log_rA_rB_ratio) * chi_AX_ratio) * ((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
1828          138.003948450363907     (((chi_BX_ratio / log_rA_rB_ratio) - (chi_BX_ratio * log_rA_rB_ratio)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
